Date,Solar Radiation (W/m²),Heat Flux Density (W/m²),Mean Temperature (°C),Vapor Pressure Slope (kPa/ºC),Wind Speed (m/s),T_min,T_max
2023-08-05,527.8260341693956,307.1990749892261,23.905739310707272,0.9141353001724737,5.903291568739169,20.060004487782543,26.873098142178534
2023-08-06,531.964769117688,316.09524775032435,24.891558649936954,0.9305595944777032,4.675427106622687,22.187226222654004,26.663898480347438
2023-08-07,540.5210833971249,330.18704609918154,22.330320739676004,0.8658814661973511,4.456966766853322,18.20176829573125,28.77937836226584
2023-08-08,583.4943009427406,336.93677391966696,22.067042337378904,0.8647425626701689,3.303608512215612,20.30722290546259,27.988876100059855
2023-08-09,586.9811238130907,351.6152270306016,21.19257360499238,0.8308798683956704,3.24946509292857,14.415458697735572,24.660534656560984
2023-08-10,602.2438621427534,363.7728515118389,19.588766120960027,0.7986123180364911,4.028360430367562,12.714259870744963,21.881478221051132
2023-08-11,601.6027133934274,356.2503831527501,25.753359107657445,0.9588911112297502,4.374310745271262,20.32851830458573,29.165527273708786
2023-08-12,588.9784957501806,347.4237719467967,21.187479794618056,0.8291676246101991,2.6079975769807,16.465081832635533,23.858035567224086
2023-08-13,653.4494342933366,402.31638143681425,18.862000432540345,0.7542981884877938,7.165786766058542,17.68186774642349,20.598178709316404
2023-08-14,609.7251353825559,369.05647014335,19.93361303767025,0.7907169368907169,5.134633382488499,18.677252761267546,23.540934509996738
2023-08-15,584.7783362616184,341.8925573001384,23.035468370625225,0.9075997697558998,4.840865900154797,18.40139347206297,29.597916023848704
2023-08-16,642.7784537957685,386.70840603817294,20.23064010661656,0.7963459578874152,3.9980442289348055,16.031475166498456,25.603883045299867
2023-08-17,624.61228698626,378.3686600862108,19.037606096234782,0.7877574289475318,5.27404416915929,16.89792904009744,23.52489359570506
2023-08-18,632.4336362714167,377.5496617549613,18.06572718533188,0.745314435514872,5.532913026590295,17.047319810318577,24.768560443702267
2023-08-19,639.0946690004633,391.4221581111427,20.02279693998438,0.8024342928885678,2.1145375188860474,13.586640104342454,26.40466312093609
2023-08-20,655.9553061936604,398.12965565275033,19.50300792451119,0.7888457392698401,6.361202992688316,16.133340258887298,22.85695396027988
2023-08-21,630.6682628070394,381.90131226408613,23.125007290738136,0.8959720922312364,4.8857710343909675,21.64132390311837,30.010063986853517
2023-08-22,650.4909471190126,382.3856950586963,19.423198996118096,0.7776933140315656,3.1911509420084765,12.712328169925467,26.225670877947604
2023-08-23,663.8909116678714,414.0803387126724,21.58156210007249,0.8419377675401625,6.935738505824257,20.011508951817163,22.897938660667734
2023-08-24,694.2164178280801,412.249261281171,22.875256901842075,0.8734472532342753,6.218837845538544,17.186102514165967,27.71012595712113
2023-08-25,655.1096608288892,387.12643197049357,16.827001233623474,0.7075800371027807,7.647281269507436,15.392804791427409,19.386523616906942
2023-08-26,664.1662294428156,409.8054689952675,17.71651737349234,0.7292601571280515,7.160266559784793,12.662329121557264,20.559381555605
2023-08-27,703.1472058545986,421.9669826815921,20.53239542654796,0.8156721259052264,2.031470734007521,15.934115777210444,23.447501673183393
2023-08-28,694.8670579328891,402.4204259209908,19.90495753023839,0.7733653630576441,1.471210409377774,17.949788149610225,26.075812987730288
2023-08-29,689.2198368483173,420.5995857452812,17.555499230476364,0.7275271784066937,4.335032421183334,15.92804362538783,23.915984088189667
2023-08-30,673.7654350902383,395.0997863798346,19.118380057245783,0.7810282518635302,5.716063541227606,15.80235182630701,25.221228983462932
2023-08-31,711.9375602382793,418.489557506276,14.29662101783238,0.6324939737833238,8.727134824563306,12.999397028654062,18.550566825948778
2023-09-01,692.4005296711954,416.06759928469097,19.378482625142336,0.7780652573293755,1.8358431877664212,15.463772596929733,23.320151782906088
2023-09-02,696.5353907837934,418.6244721847269,19.781699067743308,0.7873310997921658,5.073855819709447,17.18834456886996,25.71399741435696
2023-09-03,698.2087265590741,423.61375007181636,17.29538258721937,0.7110312121032619,6.790051358591036,14.59325139790036,20.305949516824416
2023-09-04,699.7180610749496,412.784834208833,17.055044239811064,0.6874139064810182,4.944022215469117,15.587241234107658,19.924318300317733
2023-09-05,715.5113774681053,424.8731850985879,17.641163114217825,0.7304374252044076,7.561213778440803,12.56676513535928,24.014661399975132
2023-09-06,693.3715114477149,417.0181730985225,17.972048240406252,0.7354807369506083,2.2219263729644516,15.215788299570727,19.577967609815225
2023-09-07,653.2351866346357,398.8102071447228,18.627781846253253,0.7641983989323105,4.952747750890791,14.400418319596719,22.47203925491594
2023-09-08,692.7454116038303,414.4194559910138,16.415362165834892,0.6817124828420672,4.8368764149074766,10.964707889530992,22.988492266719998
2023-09-09,698.4566707078683,431.3358218854746,16.716636418338975,0.7180871195630748,5.7993975796983435,11.693701060218277,22.762835746437183
2023-09-10,701.3041277192488,415.8056689171742,18.709204864343487,0.7655796486659828,2.8314938333287527,11.800047237588654,23.98323609676331
2023-09-11,684.0007950929811,416.93266597689654,18.132217272986612,0.7604230814320787,3.893439981151798,12.248919849684404,21.71219372751819
2023-09-12,670.156799964385,404.6579500672891,18.13870101909516,0.7425970821687599,5.643961531129172,16.03854397444489,20.06716477229636
2023-09-13,706.1846417851061,426.51400203027526,18.093702364948815,0.745719881198563,0.0,16.0405994128665,21.228710991133823
2023-09-14,709.0080414738225,432.83731775531186,17.19238220164961,0.712925229551571,6.053442171661517,15.054943583643778,19.952185002054403
2023-09-15,658.5372895679494,406.85103199487355,17.852340818007885,0.7414902219979793,5.222966951970711,12.242313959757746,24.29728510334508
2023-09-16,683.642950998517,416.56225633388107,12.581213345284514,0.5758622094563594,2.5630392815085785,6.535652132228923,15.249463829504364
2023-09-17,671.4354823201276,396.95059805004263,17.395241833081013,0.7215289042284472,5.252386644067834,11.659644356907636,23.566337401922617
2023-09-18,690.2043579437195,405.3937239368033,18.39548218927116,0.7516108219601727,3.3352832230728073,11.517407222224074,19.842993632717846
2023-09-19,673.6123707376172,386.5839345762416,16.632583341450097,0.6786855330086004,4.694461620315697,12.121762770803052,18.926640898319974
2023-09-20,647.5163098009783,389.396062363835,17.28878209414903,0.7302886216896008,3.0888238762998794,15.840373592981177,22.488720698845906
2023-09-21,697.1714811820726,406.996261195878,15.046912000697139,0.6460954135263672,4.937196997629801,13.355684015148892,19.137694937272656
2023-09-22,678.7538599027981,398.42529704563617,18.37011847654798,0.7528765733047061,3.1710734624003267,15.969750029368706,20.367227252012686
2023-09-23,657.2512756189475,409.11997734701106,12.594148143906807,0.5609217963176356,8.151092072310965,7.982376670949755,13.739140181392084
2023-09-24,640.8530906632097,379.1633809452432,16.631974765395547,0.7128134111860932,4.11147100181222,9.961205682964438,17.65914738412456
2023-09-25,632.9942016894609,365.24179913783126,17.145823523770062,0.7177257238304903,5.298385270956369,11.951855298938103,19.44612382790509
2023-09-26,646.6579547696465,392.59901342751357,14.632907793227574,0.6384174876471898,7.0110156828988135,10.727369431833964,16.967038361667136
2023-09-27,608.1095906767158,367.5951534812528,21.38825087479504,0.8391515670214048,4.237509621239442,15.67395496725802,26.67466201665632
2023-09-28,675.3216507564616,403.1213669530038,13.456522151278548,0.5959107465955389,9.405483287966419,7.674552358187343,19.30010656866512
2023-09-29,621.1573087751234,364.5040610281918,12.878793158950833,0.6005108327211193,2.218326424840232,8.511842572734796,17.63760405591578
2023-09-30,628.1151839516177,372.2352658078075,16.452909153086583,0.6783702963373103,8.177809156769314,10.877589066283296,20.033924821283062
2023-10-01,614.7995746635897,363.592249229079,15.793260518605424,0.6799467386151078,3.5734479657157276,11.838775435778178,19.620472387783444
2023-10-02,620.9619022297841,371.50860199974426,11.299530191917,0.5573766184680072,1.8129228239006818,4.315342356908374,15.375733740933503
2023-10-03,628.3663233144798,372.89554307234386,18.20642015084533,0.7286743135701693,3.9519995327769024,11.406166885468803,21.585826545373966
2023-10-04,550.2599205144486,326.1322884855007,14.407130718425273,0.6542625954212157,3.5877502006348863,10.504190715759975,18.379922078639137
2023-10-05,610.3217685698779,374.08813241257667,18.122497577482847,0.7403318183942805,2.755588686168299,13.789841320183221,24.864325012727488
2023-10-06,586.6056558996291,350.8479712888958,11.152098496350806,0.5391998846467058,5.519128621349815,9.02509555759909,17.323972372457444
2023-10-07,603.4055389980041,355.7126600535596,15.224284554986541,0.6647665241241295,9.049634843065522,12.641049392405488,17.86164904641911
2023-10-08,582.1929621612572,346.6694352228856,17.60649553292042,0.7387610350514758,2.5336194207835794,10.625031637102957,22.841402955347895
2023-10-09,535.2745116914051,316.6169577482396,14.352224842430669,0.6082861089547978,3.193236398193414,10.602101388368782,17.10972265697148
2023-10-10,533.8873008329286,298.37833580596083,14.339669200949322,0.6588644671382705,5.966476386328708,11.236679719871862,19.165886601650207
2023-10-11,574.3943381844575,341.8591550373518,14.089858433919858,0.6422471932693539,2.6859620807112043,10.687152946597084,19.10240426430914
2023-10-12,558.5372393241013,345.89561234400685,13.55948884577734,0.6023160234422442,4.376276464369073,7.502348570635107,15.67557632930031
2023-10-13,528.2072384000875,313.0238229792603,15.520601085506458,0.6510604997593619,5.165235922125347,9.645344927635529,17.356623254009126
2023-10-14,538.4462151138578,310.58318500028946,16.733854386930023,0.694526204595178,7.986697321154351,9.91212375584082,18.971853153346714
2023-10-15,504.35981273017467,299.53130142430723,14.609459916303951,0.6443038913847636,8.796840324739122,7.738379972491874,19.506675934003532
2023-10-16,527.6101494734976,312.1623160374523,13.36415384561062,0.6125803142312066,7.143820480774382,9.717925698834364,20.348542947128962
2023-10-17,493.41939951533516,305.57939783274554,14.584021987895234,0.6389111610050772,2.8740679364066293,9.03901627432718,20.522512660373998
2023-10-18,474.4165186402189,279.99241637329936,10.550675764190242,0.5283533629774596,6.714906642252908,5.695196851735224,16.81177325066404
2023-10-19,484.36063694122527,284.7129659953508,14.811510829397395,0.6407266895238911,4.308250539904979,12.727257289675428,19.689352555635292
2023-10-20,467.0115412394059,287.6234284452964,12.147184082285467,0.5440617838270938,0.06159751012306991,10.119667874581008,15.123183881662799
2023-10-21,472.7292456078049,275.19855674553924,16.13497455585021,0.7100958700772895,3.5833872727019926,9.3653767474866,17.865295161236283
2023-10-22,444.685773255478,257.1090166611608,17.49939900264086,0.7179877176399733,4.961172570577872,10.560934595989867,18.96919931725661
2023-10-23,442.1652523323565,260.0565280514557,14.136499087672787,0.6411949685116163,3.241712419599705,12.650676153756635,18.171514344007793
2023-10-24,484.9380592510672,297.3730994755091,14.191989609234607,0.6206718816311246,6.866792499330586,9.10057752234751,17.911315425923817
2023-10-25,444.308173666992,262.9490642283086,18.483047088031434,0.7598397086304605,1.9101361510288473,13.981805574995978,22.376435285245464
2023-10-26,410.12363391689524,245.61215653199878,17.78172846417603,0.7264903344876978,5.5116725000915245,14.486376154471465,21.542473062040735
2023-10-27,410.08499847193434,244.6054417915144,16.1683167544417,0.6879985094196682,4.387523799655238,13.661249094810728,22.066729268633615
2023-10-28,374.4880950827159,220.1603444437296,15.132093975157243,0.6452214070629438,9.866753634451465,10.021415988549345,20.878891519973404
2023-10-29,417.5210997730621,248.6613336413826,18.629254839551763,0.7662164899038431,3.7113643468542117,13.459549416837309,25.103660834399577
2023-10-30,374.9750446221417,232.6894611037411,16.90153456617981,0.6991359304869762,6.4087138544148194,14.683276511825472,21.617317708670672
2023-10-31,390.0173586313397,238.23722702327095,14.289136758081163,0.6206939652791608,4.82828817934396,11.097487388537374,18.572360854188634
2023-11-01,379.2037961783568,214.11594297713833,14.331918161534276,0.63679336124787,4.736662886538576,9.038443588425396,18.299258800440874
2023-11-02,367.26364833233123,226.084376277613,13.280507000870287,0.5927871447764776,3.274447163843913,10.011397785850372,18.89919698944815
2023-11-03,357.9025603875702,224.70545175241514,15.480756598860902,0.6755702090648432,9.244834240152539,10.400445500929806,17.011074860140084
2023-11-04,351.52725558502664,204.5171111771658,14.859565667036586,0.6451101834148264,5.284145937825903,13.497595352189112,18.655185402240704
2023-11-05,362.78268795513543,222.15467635189898,17.763482546267493,0.7226345097995996,3.5148704581627603,11.74825270701351,22.994134669185662
2023-11-06,322.1154053586041,169.1660922324677,15.784987942694322,0.6869432524278372,6.004934000045106,13.620515623289753,21.070062495216852
2023-11-07,314.44616262237366,189.15300396635618,14.133958336411439,0.6352099292006455,4.898280705035164,11.80607408979616,20.96805959892417
2023-11-08,256.2372969486563,145.69175656322352,17.645719648951964,0.7319590693450666,6.550207219272777,11.15460729517453,20.135087421526055
2023-11-09,274.8219704566929,163.44440326907852,16.61694755298771,0.7037705196851266,4.490316120542018,12.95137128295268,20.120883337348914
2023-11-10,254.05187747588985,158.62598587970564,18.79672628578735,0.7661268373618381,6.303577081315124,17.039180804471194,22.379406367145837
2023-11-11,275.78062313042363,157.5592938690724,16.257693899494118,0.6917240034301652,2.987922215307668,9.964248635574776,18.90748509843793
2023-11-12,275.5574207825433,159.4037168100541,13.265389981551454,0.5954940569158524,5.570136833642377,11.288174987539383,17.59781090260701
2023-11-13,264.16122175097365,161.73597786182995,15.434362013145092,0.6716913639081449,7.072353007814089,13.91567645906548,19.967317534891386
2023-11-14,217.62390112239896,136.23931548088245,19.207739133516142,0.7525590738791595,4.881667175659183,14.959059035263026,21.231834558018846
2023-11-15,261.45323714344664,167.59729711450515,15.001583377227181,0.6497194714593003,5.748487792712276,10.370401704248636,19.362414837088085
2023-11-16,241.26593625351646,167.8751518156713,16.814487589355913,0.6887639549117102,2.481659799351312,10.958759022508552,22.50949832747959
2023-11-17,221.13361312023034,114.12635310540924,13.989431366069466,0.6132775160374978,4.875523192704693,10.855378770723558,15.169673724411693
2023-11-18,190.97193966976567,130.23968823020647,16.952751446907456,0.7083348359041689,10.035595195058828,10.805427718424125,23.269421895024518
2023-11-19,209.09870457710042,137.82234873290244,13.946788695985031,0.6266944882953563,3.5457173530503905,7.0804913866089265,18.348486881928906
2023-11-20,209.02646493743475,125.80724297181554,16.195436549932005,0.6820173553317675,6.7350918470812555,11.7891504983298,22.84356981235875
2023-11-21,214.73533512434162,121.66948142070844,16.499514088678193,0.6981981429622811,3.07116057379568,14.413068137157643,23.398554286167048
2023-11-22,169.98274571655477,111.88772774513289,16.74712852700093,0.6931289691089167,5.348285424828438,10.432484467852046,19.47040652500976
2023-11-23,171.87173304379593,114.41511427342986,16.427448775763548,0.6856617590715806,7.915928939761142,11.121644859594394,22.51719776040796
2023-11-24,157.48512135346877,91.83852467184731,18.643615776625715,0.7689167040326556,4.7906818574292815,13.088219283038239,19.82647910526289
2023-11-25,173.81461783604183,135.75416091349203,13.816094100975146,0.6112748538524712,3.3073446227545134,12.115410717849512,19.6724381226024
2023-11-26,158.34643302680686,85.18845892324046,15.587785264707875,0.6651852006983177,6.157322020435464,8.882916281826073,18.929535809377743
2023-11-27,154.31111133594882,80.4193675688541,16.153186411427015,0.6887443776405872,2.910422654178746,14.07380587906538,17.27861904905324
2023-11-28,137.5973996001088,63.65652424319339,19.835425220918832,0.8042131866972807,4.243287359735658,15.180262945961122,25.397190296278282
2023-11-29,163.04303811469455,92.46850568846843,16.414877099762272,0.6907942075884724,5.5767458904486364,14.373559713208268,18.829632569381122
2023-11-30,159.679566332508,97.12167267435552,19.577404939536372,0.7811751723575617,7.85413297312515,14.061057332563141,22.32799925282151
2023-12-01,151.1276342804186,111.45767704750295,17.24093500963111,0.7054752820327499,5.977124503072962,14.074500226285835,19.518660931350468
2023-12-02,99.15046558501379,57.00036518009617,17.10391113120444,0.7092980187436077,3.9356387581859167,13.901754250434081,18.48425316439675
2023-12-03,134.50303992450222,77.78168041050577,14.850058304650778,0.6578757444965824,5.0235147438942525,8.317866750903043,17.232412813317456
2023-12-04,137.19295105000037,73.59715984086358,16.641185172853728,0.7162992429740929,6.4033832936669555,14.360788349256726,23.186450859274355
2023-12-05,121.01770551691061,62.362360842992395,13.536056722119529,0.6001637827030082,6.437276618656178,10.207701162116198,18.38106594913142
2023-12-06,126.00167165103937,82.0672288686514,19.444019649377523,0.7781494116940072,3.72281903716874,18.21325063354724,25.13695508380894
2023-12-07,137.052389098906,75.9003246128139,17.703775364254096,0.7457012101455898,5.675619375768633,12.597943623079736,24.655532679741512
2023-12-08,125.03221654267425,74.43776030640667,18.730922180039727,0.7644439386237564,2.182661088105323,14.469995533975132,23.75037815296539
2023-12-09,130.81279603656813,80.70240761939802,14.824712863703493,0.6548432530901029,4.618997143229637,11.699316446211945,20.447454661134586
2023-12-10,141.8663239346321,90.11452768141716,18.125841210590202,0.7345560073957467,5.864704999276823,16.278464940584985,20.794838889129885
2023-12-11,127.29020709348313,77.99165294301628,18.79241034192363,0.7529605569106133,4.518240261173552,14.370937763061669,23.193830642442112
2023-12-12,112.21362773775294,63.316534810681155,17.46722353642412,0.7144834815526566,5.59196016392484,14.091197222819538,20.413630699313718
2023-12-13,110.9674746773375,76.1427797786509,16.776964610952007,0.6921385925641027,6.572677034506522,10.171313925426588,22.07049836142886
2023-12-14,107.88023167153511,70.27693308349217,16.692996195699248,0.7194963400137983,5.4290203423593315,14.127487880635092,19.584488656473127
2023-12-15,117.66849206032765,87.92925406165702,14.225938509422257,0.6224941164882134,3.529559475810511,9.497847679361385,15.943783652498471
2023-12-16,105.80420013056865,48.585347686042866,17.052117789106084,0.7212245331653602,5.786547686175054,12.084958608857947,24.021017668839576
2023-12-17,113.45188372475135,47.52340952886344,17.496819954776708,0.728685949422744,5.8875019170970795,12.063329692050614,24.14804244093495
2023-12-18,97.08436480511935,60.651002251833404,16.254542184943492,0.6852056573445438,3.257751449997149,15.016723048074116,19.9720689363153
2023-12-19,96.68297579245724,49.65978562908807,20.6801318279587,0.8019262883282439,3.2691500377295073,16.43695996313629,23.26999804335713
2023-12-20,114.55265087164315,56.92174481036871,19.67725027118857,0.7917124926486433,2.394163383382313,16.328171197401645,23.51023019450179
2023-12-21,97.72168256838549,46.505713529605494,18.397046001094772,0.7388538761686986,9.703908290478529,13.895985415499615,23.140005438031576
2023-12-22,90.98168458970451,42.787280520527744,21.37922698219029,0.8375944244447091,0.2093844676386336,20.005174182309595,25.538397067925054
2023-12-23,104.26202332307295,62.53706997379246,19.810434493407264,0.7904372500355531,1.306036143550605,15.75937294634222,23.49563110787358
2023-12-24,116.38932223119204,79.06157621485846,19.07600462191014,0.7639853389689972,2.6048203454104972,16.37842471357494,23.522405734406703
2023-12-25,100.70043205570174,72.00898825113237,20.312947867867,0.8075448908410658,2.4719645547633733,15.638886431956745,25.95512792088609
2023-12-26,146.55078874365825,78.74494351254388,17.599046940187858,0.7254410235839555,4.5415262014167235,13.093083478182457,24.10005914282234
2023-12-27,115.41708576816733,72.49885147759389,22.354341933895977,0.8548297081134417,4.832097815787469,19.170002432396068,25.838893077362165
2023-12-28,100.4469266823863,59.30018208864396,17.784845474628472,0.7272318185586901,3.711044373940662,14.580730495071707,23.552130035870952
2023-12-29,177.08165241596205,94.02816920599304,20.61845230062692,0.8164301291478119,2.2210847402217655,14.45414034789433,22.435256872047006
2023-12-30,120.10083298896873,68.75979562639189,21.975803990057216,0.8667953817418015,6.566566213204319,15.796640814134255,25.721952547300777
2023-12-31,167.71112533203552,114.13108233696147,21.480118249558814,0.84007420343224,3.734806825446655,19.94551918690158,27.323495630110106
2024-01-01,148.584301588387,86.46398127553762,18.925037503105294,0.7737021927377656,4.083791050662109,13.358343962676,21.06399084997084
2024-01-02,148.60711273372164,86.29973657785901,19.26338797988557,0.7728712526722457,7.8888958142768155,13.182535015907266,22.36247256424071
2024-01-03,130.34160728905806,99.03657131850159,22.815230033605214,0.8820508385821619,3.416759830584649,17.56113033408368,29.506917060206987
2024-01-04,152.3409471604319,106.22570493112366,18.586052927489693,0.7442366577519741,3.834141813278812,16.482367158293197,25.134816507892644
2024-01-05,138.8550044862511,97.54452173701583,21.134804172184644,0.8307991050008352,2.106901903478953,19.08172571244805,25.259870918115336
2024-01-06,174.86975734558777,105.9332966327236,21.3277921443884,0.8369201938285402,4.135104097595513,14.509820282788176,28.288525034929847
2024-01-07,163.16422078300096,106.1824463380826,20.55241266228321,0.8088067336471857,5.476557549671559,14.447856832081719,26.8149716702556
2024-01-08,172.37249047095122,110.18937488988811,20.65203007004337,0.8305580034187265,4.264096176234845,18.431891927495737,26.885405022910764
2024-01-09,222.46609902689158,140.8839833202142,20.907535426731854,0.8202582288860387,4.6382788876436765,16.4361791189847,24.722242114864393
2024-01-10,164.427183275751,108.30545461268683,20.399463617030015,0.8190034370202602,8.699899960550663,15.731161380008832,26.718710096309145
2024-01-11,166.1819287901969,100.74953570614922,20.65996785607051,0.8385374579753816,0.2132169184661139,19.05318621791162,25.30151382734342
2024-01-12,188.66379827205535,96.90169361463262,24.58985990928946,0.9375571488392539,6.007650706410068,18.810864452954014,26.921917464266834
2024-01-13,216.55042097152497,143.10329114034903,20.50656418328152,0.820535584093544,5.681080049933073,18.69376452701322,23.781837825136783
2024-01-14,245.85319614081521,164.91449623792056,23.198567671745124,0.8710428152033626,3.315486110678,17.7585287899666,24.246082651567743
2024-01-15,210.96708403165678,129.84263825013332,21.062890954325443,0.8321261827995526,3.5471802723561514,14.89951230338853,22.11560108639582
2024-01-16,245.32099544026903,172.2239378418435,23.71926974948186,0.908855344743115,4.877136649437849,17.621072323747036,28.847598562159178
2024-01-17,221.08107828498876,140.64169350731362,23.90825029186124,0.9191609495773062,5.336159067394833,22.503448473261823,27.471718113880677
2024-01-18,242.5703974564747,140.18824515725845,21.56702309768154,0.8473404231884074,5.021379482840235,20.354518221546016,24.923510888992666
2024-01-19,214.08191841022978,117.65012863647225,21.90910883360268,0.8525157095314377,7.930227283852227,19.85417546455238,28.884714696284405
2024-01-20,231.09944324611695,145.88445025978024,24.22941982369234,0.9107528076943958,3.9395257829307937,17.906742684965543,27.345583753879822
2024-01-21,285.8664139772166,169.89104332128716,23.18911094375301,0.8999138520628975,6.081650100641577,17.06760531168418,28.85919498280598
2024-01-22,297.7475306413748,187.045098897485,20.211651815515953,0.8138453906307693,4.050348578669114,17.570488822814152,21.70289581953876
2024-01-23,304.26203232794853,191.2092796338938,25.81317589593018,0.9519276424472901,3.3222658017440594,19.758490852468732,29.823657327939713
2024-01-24,302.3019395084864,185.85634704490096,22.910588606950665,0.881426915452069,4.127810619255021,19.786814346054463,26.668270120261795
2024-01-25,247.9970802807846,156.1926529651257,21.830073127127893,0.8647932947629844,4.497108625854905,18.531101986603794,27.142346350793
2024-01-26,297.02901467340763,191.62504649410957,22.576625828246726,0.8689101683597318,3.096235883165586,15.922301322157,24.863056646221537
2024-01-27,291.0082914061327,169.03724498560496,21.892640638001204,0.866783973097174,5.8015312311623815,17.700503454702833,25.493157577681146
2024-01-28,329.64422214685294,193.2885570360541,22.69431605598569,0.8880844574726079,8.135308067811907,20.060262726129217,27.237603884260405
2024-01-29,334.01259348031795,192.30422623054983,22.24548965978159,0.8600905854913569,8.451293656316189,20.5391690525055,26.62558231919092
2024-01-30,366.8464483455262,228.4811379794569,20.074535258064806,0.7922871926317016,4.557525948548966,15.077719789869944,22.576498672277538
2024-01-31,389.06859634041666,211.73594363176133,22.092922769831105,0.8627847861042822,4.396333481145508,19.384569387550847,25.57172693590603
2024-02-01,389.11813384395464,232.87140921743168,26.972496646793395,1.0121615636848207,5.547187993717687,22.40341922947941,31.49790696529567
2024-02-02,383.665600479839,236.95007297571902,21.347170838104134,0.84788994519819,6.0621129379047645,15.61919082077237,23.368414546698315
2024-02-03,418.6298988535317,242.68679730528268,23.030006725781934,0.8897952823170844,4.492527067745351,16.73889701947293,27.538941311430484
2024-02-04,388.17466838100836,233.70755110758546,22.47174124608955,0.8640226498325816,5.530295648021776,19.688883035423597,27.38388761721863
2024-02-05,424.50275957349646,233.243642815158,22.869236694851995,0.9063512033454613,3.485488709058208,21.857459433220324,24.68959119566477
2024-02-06,401.30396287472456,231.84289687502286,25.303215850849305,0.9609345046500175,3.0210552202953123,20.29605889461197,26.721738632679447
2024-02-07,429.89605269976846,259.8426765264923,26.571550793101025,1.003199462352342,1.9545270409102562,21.63851873037986,31.705075999950942
2024-02-08,453.11185377165685,287.8691561561723,28.061124682410135,1.0304681882135194,9.706970057116525,21.812515462497437,29.641230838464217
2024-02-09,450.14447143210293,258.799397939132,26.328768758694572,0.9726650835612005,3.5899320743174075,25.080097509553912,32.202945333997256
2024-02-10,436.57823245591766,258.0593889633034,25.2715742260517,0.9610571172436427,5.960596602435366,20.858387441844208,29.41797583052943
2024-02-11,464.3117846193192,271.3621592864343,24.89099983896426,0.958152073491181,2.82712835981927,18.728758438669438,26.357108781149307
2024-02-12,489.41705957531644,285.5901069616839,27.029961700765227,1.01576635973016,6.448036720796142,23.420745900795836,29.2987487455472
2024-02-13,497.65596232783776,295.385504173303,26.045471911287205,0.9849580404281391,1.2682067005141655,23.570908645666115,29.733999412233977
2024-02-14,540.6231025017835,323.6050360469266,25.96991972273069,0.9799117793858126,4.184676210411068,19.83657275843138,32.06564635270209
2024-02-15,511.20274089407127,304.750227269493,27.779157989159234,1.032933040486242,6.464708244364121,25.728979954557182,32.52927838245009
2024-02-16,514.9486529719734,301.3670538454138,25.731235582126587,0.966082817767701,4.961952954445092,20.658034045590874,32.5938854834166
2024-02-17,482.7870854029561,289.78212240598793,26.498682313197943,0.9964343031367497,3.69827983454969,23.741371407228563,29.546171965065994
2024-02-18,515.7305262826901,299.26705772783515,30.383949336439983,1.094296570679331,5.441455529936302,25.85120411041811,33.90251475429974
2024-02-19,508.3618581977313,313.92641339657496,28.914581463214827,1.0727370049984148,3.02979393318112,27.523961291873768,32.315842011194654
2024-02-20,573.5879321856414,349.77398470925897,29.106172211382887,1.0757174687088358,6.4714678824175,23.714359156977892,30.79063442298948
2024-02-21,545.0108574619314,331.45178210593764,31.43294049393626,1.1524814130128518,3.976703567738493,25.624817964327285,38.31220075610319
2024-02-22,531.6143418191622,319.2777794785115,28.701443758547878,1.0492681826770809,2.514103430051074,21.947852764576517,31.809869007658882
2024-02-23,566.8355888348434,343.79087791053536,25.422288546839813,0.9514203545949845,7.574982751070717,21.058818832659174,29.73401378437075
2024-02-24,573.1919040508903,365.14841875556897,27.12100032417922,0.9971471189374189,6.458895733977614,22.631809091162904,32.59620166967503
2024-02-25,593.351177512959,335.98788843132115,27.719412358592884,1.0203832099682106,5.754556205500726,25.274622535754897,31.67096466705966
2024-02-26,596.5886991972676,350.5618736538616,26.35674232771402,1.000471799331288,3.950255021479228,23.550707915883976,27.828417008715228
2024-02-27,606.9622129572941,367.5311485289063,30.01361221673541,1.0852022209243786,3.3629480334505764,23.775521065396077,35.668284946261714
2024-02-28,601.0181849178944,365.5275715107645,29.195600888053473,1.0948199791921023,6.91729752288105,26.661442362164898,34.34577119124205
2024-02-29,615.4654332615353,374.4234768860193,29.932808813519987,1.0921970739498026,8.254818475451579,27.580621683983985,32.883617944245266
2024-03-01,580.5979797493906,354.0130415323857,31.041269138794416,1.117970739958889,2.061469871103072,25.65896164012782,33.70314731022585
2024-03-02,590.1262809500184,359.472248565483,28.603194713754483,1.0510970645901934,6.323830118626923,25.281710286976782,33.97187719297753
2024-03-03,622.8174552810334,362.58930007758335,30.018596634693466,1.0911159917047826,5.788064558772346,24.391233282759245,36.29961933809079
2024-03-04,628.2593574532062,356.4524606321572,29.816007123471387,1.088699204152818,5.985232522190381,25.434168364087505,34.01270614501801
2024-03-05,610.9849472277136,372.52895246558455,29.093541325090925,1.0757150750341684,6.16937169603498,26.968623602090627,34.28168670193749
2024-03-06,668.9039120486716,416.2356251788724,28.438324881063746,1.046778531553391,0.0,26.08680937504097,29.92103212855833
2024-03-07,652.8031073192408,386.23284705640606,31.84157897136506,1.1575174504766856,11.738701150643655,28.020048681953647,34.992498732160925
2024-03-08,647.422257123916,386.7633540596254,29.733085807837853,1.0992758726794418,6.118354166623289,25.4430844946435,34.850872476771706
